널time,x,y,altitude,u,v,w,V,a_u,a_v,a_w,a_x,a_y,a_z,a_total,phi,theta,psi,p,q,r,alpha,beta,mach,q_dyn,E_s,flag_burnout,flag_apogee,phase,missile_type,elevation_deg
5.452100112321093,59.77024337216796,0.0,606.3939584539382,224.5742517964264,0.0,-31.55776300403697,226.78070238832865,42.51916144033021,0.0,-6.7999634866519045,21.11098124864293,0.0,39.63759666256374,44.908936732733245,0.0,1.23034382919767,0.0,0.0,-0.06000646020220587,0.0,-0.13960848152148367,0.0,0.6710344514539037,29707.36383828927,3228.5680431690907,0,0,1,KN-23,30
5.45395901870128,59.85438040084618,0.0,606.8071169788564,224.6532665648026,0.0,-31.570582440128717,226.86073228711314,42.49321039141796,0.0,-6.990198784578752,21.12302325255405,0.0,39.63432024502981,44.91170730014078,0.0,1.2302315064984906,0.0,0.0,-0.06084075947212786,0.0,-0.13961597235999243,0.0,0.6712744280165701,29727.139177413792,3230.832235334524,0,0,1,KN-23,30
5.455817925081467,59.93859044249565,0.0,607.2204124556054,224.7322335962489,0.0,-31.583751254275835,226.94076354954603,42.467577814357355,0.0,-7.1777388109476306,21.136400602583308,0.0,39.63064283877611,44.91475572957645,0.0,1.2301176381460377,0.0,0.0,-0.06166943442206258,0.0,-0.13962501171999606,0.0,0.671514411948511,29746.92022618411,3233.0972491149623,0,0,1,KN-23,30
5.455934490718292,59.94387339849474,0.0,607.2463333589235,224.7371837629952,0.0,-31.584588615885067,226.9457820796786,42.465975083294325,0.0,-7.189459267916391,21.137577744200826,0.0,39.630309502827004,44.91501557588502,0.0,1.2301104465917354,0.0,0.0,-0.061721210875106014,0.0,-0.13962562988118324,0.0,0.6715294607595566,29748.1608177891,3233.239307705768,0,0,1,KN-23,30
5.456051056355117,59.94915664171086,0.0,607.2722548007179,224.74213374310682,0.0,-31.585427342071814,226.95080061499192,42.465885205427185,0.0,-7.190412566589657,21.138755254622083,0.0,39.62999178166501,44.91528940494149,0.0,1.2301032490033617,0.0,0.0,-0.0617729653021235,0.0,-0.1396262540836249,0.0,0.6715445095990475,29749.401431792314,3233.3813695231675,0,0,1,KN-23,30
5.4561289363766345,59.9526866507568,0.0,607.2895737763373,224.7454410241394,0.0,-31.58598707659604,226.95415360979365,42.46890757814981,0.0,-7.16911735170288,21.13937646721024,0.0,39.629810633836314,44.91542194276002,0.0,1.230098442992469,0.0,0.0,-0.06163015087238292,0.0,-0.1396266682772247,0.0,0.6715545640698325,29750.230325304055,3233.476285891984,0,0,1,KN-23,30
5.456200063848479,59.95591070409418,0.0,607.3053913285446,224.7484618956575,0.0,-31.586495827108298,226.95721588682687,42.47355957688342,0.0,-7.136211792189897,21.140041497767925,0.0,39.62961084314884,44.91555866408398,0.0,1.230094064611512,0.0,0.0,-0.061483501620221495,0.0,-0.13962703563424111,0.0,0.6715637467836956,29750.987358741044,3233.562973841418,0,0,1,KN-23,30
5.456911338566927,59.988157119824315,0.0,607.4635778775886,224.77868880427346,0.0,-31.591454653249336,226.98783876603767,42.520018901486765,0.0,-6.807704120515609,21.143783913378684,0.0,39.628598448798584,44.91642698603455,0.0,1.2300508540937125,0.0,0.0,-0.060018622766206495,0.0,-0.13963013612318265,0.0,0.6716555745131094,29758.55815249392,3234.4299194762343,0,0,1,KN-23,30
5.459112134571371,60.08800036617492,0.0,607.9531589610692,224.87242471592603,0.0,-31.605319965237637,227.08259212833744,42.66344905673759,0.0,-5.7941179232657305,21.15116049874632,0.0,39.626599114679266,44.91813606817659,0.0,1.229923737665214,0.0,0.0,-0.055504671767108126,0.0,-0.13963315043855762,0.0,0.6719397110621738,29781.988696000513,3237.113149769595,0,0,1,KN-23,30
5.459711269864292,60.115199004437706,0.0,608.0864736594713,224.8979975767805,0.0,-31.608708891336374,227.10838776192927,42.702400413370924,0.0,-5.519015896908968,21.154054762606393,0.0,39.6258302188653,44.91882070395091,0.0,1.2298908496279197,0.0,0.0,-0.05428069510522093,0.0,-0.13963225533855667,0.0,0.6720170651258698,29788.36872587904,3237.843821572511,0,0,1,KN-23,30
5.460310405157213,60.14240523640131,0.0,608.219802582036,224.92359374628623,0.0,-31.611933239649698,227.13418357194163,42.74127474227862,0.0,-5.244572307252383,21.156890915775875,0.0,39.62508663731569,44.91950048961825,0.0,1.2298586942912202,0.0,0.0,-0.0530588117042258,0.0,-0.1396306286274793,0.0,0.6720944200583454,29794.749357598073,3238.574579539126,0,0,1,KN-23,30
5.461169709461381,60.181438782920466,0.0,608.4110531974459,224.96034544478533,0.0,-31.61627095749182,227.17118129704457,42.79695488885045,0.0,-4.851583314273739,21.15979154704837,0.0,39.62433825666085,44.92020659561592,0.0,1.2298138523207687,0.0,0.0,-0.051309994807308634,0.0,-0.13962702120230203,0.0,0.672205367216552,29803.901774104175,3239.622813171275,0,0,1,KN-23,30
5.461283082189993,60.1865898594152,0.0,608.4362881246027,224.96519786852141,0.0,-31.61681805762722,227.1760626388971,42.80289347167127,0.0,-4.809758264978882,21.16049740294693,0.0,39.6241584639065,44.92038050053557,0.0,1.2298080482287923,0.0,0.0,-0.05107958596708685,0.0,-0.13962643331294922,0.0,0.6722200052229019,29805.109395558957,3239.761125664033,0,0,1,KN-23,30
5.461353053323755,60.18976912532179,0.0,608.4518628161577,224.9681929334334,0.0,-31.617153914434187,227.17907529828432,42.80378713225946,0.0,-4.803667108702939,21.161149923864286,0.0,39.62398510356434,44.9205349655116,0.0,1.2298044740944756,0.0,0.0,-0.05109664038781615,0.0,-0.13962606248442863,0.0,0.6722290394921987,29805.854723569933,3239.8464906138024,0,0,1,KN-23,30
5.461416282795215,60.19264216063353,0.0,608.4659370656041,224.97089936536554,0.0,-31.617457861080403,227.18179769263784,42.80287320681964,0.0,-4.810411567930714,21.161911707461513,0.0,39.623785281408345,44.92071757153429,0.0,1.229801242337874,0.0,0.0,-0.05112647516745655,0.0,-0.13962572938947554,0.0,0.6722372033277166,29806.5282469395,3239.923631734968,0,0,1,KN-23,30
5.46204857750981,60.22137716701067,0.0,608.6066882728699,224.99796050763013,0.0,-31.620520772362447,227.2090217542175,42.793769603508736,0.0,-4.8775689915950124,21.168081536041655,0.0,39.622212263773235,44.92223703904348,0.0,1.229768821098807,0.0,0.0,-0.051424457016113145,0.0,-0.13962250300695256,0.0,0.6723188422446771,29813.26385184302,3240.695095960943,0,0,1,KN-23,30
5.468371524655764,60.50919275595792,0.0,610.0150715746629,225.2682564583454,0.0,-31.653476364439186,227.4812738089379,42.70393037040685,0.0,-5.539384075198427,21.1936295000869,0.0,39.615478578827606,44.92834377557782,0.0,1.2294343267228236,0.0,0.0,-0.05436785392619428,0.0,-0.13960060225722282,0.0,0.6731352865206872,29880.656916485565,3248.4150314864055,0,0,1,KN-23,30
5.481017418947671,61.087366326256884,0.0,612.8365895042541,225.8071608234237,0.0,-31.73180539250394,228.0258348358871,42.5278733116138,0.0,-6.833085454294633,21.234699024555084,0.0,39.604375646289554,44.93794624808586,0.0,1.2287105412525228,0.0,0.0,-0.0600585965125018,0.0,-0.13961191571036788,0.0,0.6747684595967911,30015.643365753847,3263.883652089504,0,0,1,KN-23,30
5.483546597806052,61.203408403578095,0.0,613.4016531453934,225.91467736650654,0.0,-31.749410745703567,228.1347552047082,42.493301824026275,0.0,-7.086453727046319,21.25071060479968,0.0,39.599950735107996,44.94161545196084,0.0,1.228557239982874,0.0,0.0,-0.06116583001576855,0.0,-0.13962275219830844,0.0,0.6750951369703463,30042.672432680323,3266.9819548953355,0,0,1,KN-23,30
5.484060525253966,61.22700469319266,0.0,613.5165046642445,225.9365140494049,0.0,-31.753065780648758,228.15688805571298,42.48634178005159,0.0,-7.1373869332892355,21.255310592474416,0.0,39.59868538682349,44.94267585210279,0.0,1.2285257476743041,0.0,0.0,-0.061389572715231676,0.0,-0.1396252963465017,0.0,0.6751615192551728,30048.16600776874,3267.6117138981394,0,0,1,KN-23,30
5.484220830426069,61.23436603888462,0.0,613.5523314961424,225.94332465599632,0.0,-31.75421121176437,228.1637917950311,42.48417490441352,0.0,-7.1532387911574915,21.256607103161514,0.0,39.59814092423767,44.94280932689859,0.0,1.2285159010214182,0.0,0.0,-0.061459276987608336,0.0,-0.13962611346925694,0.0,0.6751822254503266,30049.879662390635,3267.808162299031,0,0,1,KN-23,30
5.484247253373875,61.23557945487536,0.0,613.5582368961781,225.94444720841534,0.0,-31.754400255925358,228.1649297327043,42.48391664586961,0.0,-7.155147656914778,21.25681976112537,0.0,39.59818841610104,44.94295175212692,0.0,1.2285142769345176,0.0,0.0,-0.06147076235419768,0.0,-0.13962624922874048,0.0,0.6751856384377986,30050.16212649221,3267.8405432867344,0,0,1,KN-23,30
5.48427367632168,61.23679288570705,0.0,613.5641423238601,225.94556975662056,0.0,-31.754589331950534,228.1660676706436,42.48455981258303,0.0,-7.15064252295997,21.257077608141117,0.0,39.598191742785275,44.94307663853157,0.0,1.228512652708489,0.0,0.0,-0.0614519621066979,0.0,-0.13962638512773454,0.0,0.6751890514267356,30050.444591740812,3267.8729244403175,0,0,1,KN-23,30
5.484298718949579,61.237942941294065,0.0,613.5697392808447,225.9466336988011,0.0,-31.754768281592746,228.16714616359175,42.486067142148386,0.0,-7.139985196421549,21.257421479109325,0.0,39.59803962323349,44.94310525479596,0.0,1.228511114435599,0.0,0.0,-0.06140040041161672,0.0,-0.13962651282331245,0.0,0.675192286124406,30050.71230222273,3267.903614173792,0,0,1,KN-23,30
5.484549145228564,61.249444230382906,0.0,613.6257102165205,225.95727538548323,0.0,-31.756541756543733,228.17793110633247,42.50249548966531,0.0,-7.02380330324263,21.259906561879006,0.0,39.597377270698416,44.94369715252462,0.0,1.2284958027074806,0.0,0.0,-0.060884982328353085,0.0,-0.13962771879978955,0.0,0.6752246331738233,30053.389463740383,3268.210519706316,0,0,1,KN-23,30
5.487053408018412,61.364530457346646,0.0,614.1855561522549,226.06391831450412,0.0,-31.77267820325567,228.28578195742816,42.666436334257014,0.0,-5.865047987215803,21.267965484556044,0.0,39.59516570274718,44.945561548169294,0.0,1.2283497670567476,0.0,0.0,-0.055750720085638646,0.0,-0.13963270129189753,0.0,0.6755481112292763,30080.16677388149,3271.2803970976556,0,0,1,KN-23,30
5.48761570171069,61.39038963434292,0.0,614.3112950837863,226.08791971977482,0.0,-31.775903039065224,228.30999859218477,42.70315716325422,0.0,-5.605652382240805,21.270783068910532,0.0,39.59440621288377,44.946225822815194,0.0,1.228318741575619,0.0,0.0,-0.054602888624247066,0.0,-0.1396320572022128,0.0,0.6756207452276016,30086.180637989448,3271.9698970102045,0,0,1,KN-23,30
5.488177995402968,61.41625553680492,0.0,614.4370465339939,226.11194174633061,0.0,-31.778982249206944,228.33421537976173,42.739804549506516,0.0,-5.346888681531709,21.273650963452383,0.0,39.59364204586018,44.946909969101384,0.0,1.22828836099757,0.0,0.0,-0.05345689018535077,0.0,-0.13963076911275699,0.0,0.675693379985214,30092.19502986792,3272.6594728004266,0,0,1,KN-23,30
5.489005804838261,61.45434758926941,0.0,614.6222007478809,226.14734447500072,0.0,-31.7832509110719,228.36986765239146,42.793686567340046,0.0,-4.966529142198851,21.276447246753378,0.0,39.59291507466696,44.947593167528666,0.0,1.2282448060900522,0.0,0.0,-0.05177308925847312,0.0,-0.13962770327092858,0.0,0.6758003143762769,30101.050388024905,3273.6748054381064,0,0,1,KN-23,30
5.489212374885257,61.463855283172855,0.0,614.6684080205085,226.1561857567565,0.0,-31.784267050888868,228.37876431053473,42.80711882561445,0.0,-4.871726484620012,21.277512339293025,0.0,39.59263349883258,44.94784932253875,0.0,1.2282341546589872,0.0,0.0,-0.05135353726286218,0.0,-0.13962672143747262,0.0,0.6758269988558753,30103.2603171671,3273.928195410024,0,0,1,KN-23,30
5.48925609421761,61.46586764693723,0.0,614.6781877339079,226.15805731753042,0.0,-31.78447960112472,228.3806472386697,42.80996024981141,0.0,-4.851673965109512,21.27781668282114,0.0,39.592503933236,44.947879265779044,0.0,1.2282319114571636,0.0,0.0,-0.05126477335752654,0.0,-0.13962650254886058,0.0,0.6758326464825284,30103.728044837364,3273.981825222433,0,0,1,KN-23,30
5.48927540783151,61.46675664914569,0.0,614.6825080803568,226.15888414469413,0.0,-31.784573218948026,228.38147904828853,42.811143139377236,0.0,-4.843330465839244,21.277926294365898,0.0,39.592464657500386,44.947896558614225,0.0,1.228230921727829,0.0,0.0,-0.051225564224979044,0.0,-0.1396264046184399,0.0,0.6758351414005102,30103.934670966093,3274.005517073431,0,0,1,KN-23,30
5.48929472144541,61.46764565929115,0.0,614.6868284415743,226.15971099330886,0.0,-31.784666685553933,228.38231085810642,42.81166542787105,0.0,-4.8396874440368265,21.278044453589246,0.0,39.59238304011524,44.947880601471354,0.0,1.2282299326680215,0.0,0.0,-0.051208473750003966,0.0,-0.13962630601998036,0.0,0.6758376363194434,30104.141297722294,3274.0292090143876,0,0,1,KN-23,30
5.4893136197251025,61.46851555918914,0.0,614.6910559088512,226.16052005952514,0.0,-31.784758152346342,228.38312478026486,42.81149884281331,0.0,-4.840944415067497,21.278257828511414,0.0,39.59228539900505,44.94789560516572,0.0,1.2282289648336215,0.0,0.0,-0.05121719451392315,0.0,-0.13962620958736274,0.0,0.67584007758672,30104.343481631644,3274.0523915534413,0,0,1,KN-23,30
5.489502602522025,61.47721497613823,0.0,614.7333313593332,226.16861044260975,0.0,-31.785674880473902,228.39126401232633,42.8088167097867,0.0,-4.860742553712726,21.281045020239617,0.0,39.59173638532593,44.9487315411526,0.0,1.2282192774273357,0.0,0.0,-0.05130437011478914,0.0,-0.13962525440176235,0.0,0.675864490309572,30106.36535376679,3274.2842216811123,0,0,1,KN-23,30
5.491392430491251,61.564250947814614,0.0,615.156163634103,226.24948642477403,0.0,-31.795047707239487,228.47265737102907,42.782301196127264,0.0,-5.056230559495191,21.29768539682982,0.0,39.58730586614183,44.95271058570112,0.0,1.2281214993735243,0.0,0.0,-0.05217292678596587,0.0,-0.13961661414773605,0.0,0.6761086225186085,30126.587376492338,3276.602996455691,0,0,1,KN-23,30
5.51029071018351,62.43879639346385,0.0,619.3922619169346,227.05551904105587,0.0,-31.908859683001662,229.2866852943554,42.5227538573381,0.0,-6.964918456022133,21.352818543971807,0.0,39.572306971182115,44.965657326378036,0.0,1.2270555343017389,0.0,0.0,-0.06054300761562503,0.0,-0.13961894408677852,0.0,0.6785504148910658,30329.134987185153,3299.8378806181618,0,0,1,KN-23,30
5.511503952260917,62.495201286393204,0.0,619.6646960966024,227.1070994377886,0.0,-31.917383230591074,229.33894995690116,42.50643751292955,0.0,-7.084553999258787,21.36771142599173,0.0,39.568161535891704,44.96908381226904,0.0,1.2269817664964677,0.0,0.0,-0.061061046624474764,0.0,-0.13962444851505662,0.0,0.6787072018443594,30342.158405787366,3301.332440297426,0,0,1,KN-23,30
5.511781908215235,62.50812817807592,0.0,619.7271194600636,227.11891384090873,0.0,-31.919356189571825,229.35092396550505,42.5027399295941,0.0,-7.111619977949886,21.371830549556762,0.0,39.567002630094066,44.97002154957054,0.0,1.2269647777638604,0.0,0.0,-0.06117940677218272,0.0,-0.1396257981229264,0.0,0.6787431224575247,30345.142434196212,3301.6748959092524,0,0,1,KN-23,30
5.511890136382926,62.51316198980963,0.0,619.7514261747687,227.12351375672404,0.0,-31.920126436943544,229.3555863129374,42.50280957459472,0.0,-7.111416940344498,21.372585201694164,0.0,39.56678740330972,44.97019083373324,0.0,1.2269581539368957,0.0,0.0,-0.061225460269070504,0.0,-0.13962633253047324,0.0,0.6787571089698425,30346.304364480337,3301.8082433830546,0,0,1,KN-23,30
5.511971863829756,62.516963389618155,0.0,619.7697814607914,227.1269874515243,0.0,-31.920707297457742,229.35910704215527,42.50609886343591,0.0,-7.088233718590345,21.373281490814406,0.0,39.56658956827596,44.970347694341804,0.0,1.2269531554921953,0.0,0.0,-0.06107592362970475,0.0,-0.13962673261386432,0.0,0.6787676707647409,30347.18179753065,3301.9089412745325,0,0,1,KN-23,30
5.512045822778294,62.52040357526175,0.0,619.7863922362892,227.13013133817694,0.0,-31.921230260479053,229.3622931151501,42.51097239230148,0.0,-7.053760517676892,21.37396169734984,0.0,39.56639690659722,44.970501473856885,0.0,1.2269486440031225,0.0,0.0,-0.06092390611703038,0.0,-0.13962708283654104,0.0,0.6787772286338307,30347.975836731643,3302.0000688251366,0,0,1,KN-23,30
5.512785412263673,62.55481186208964,0.0,619.9525118946234,227.1615900230546,0.0,-31.92631971657143,229.39415396310142,42.55964209613376,0.0,-6.709619061603462,21.377855132318473,0.0,39.56531165205888,44.971397311879706,0.0,1.2269041470336235,0.0,0.0,-0.05940545713814914,0.0,-0.13962996738898165,0.0,0.6788728079674997,30355.916722273258,3302.9114159264327,0,0,1,KN-23,30
5.515056896954066,62.66056237757368,0.0,620.4628468007093,227.25843318908477,0.0,-31.940361683289062,229.49200892409527,42.70876139611937,0.0,-5.655843206641293,21.385302136921382,0.0,39.56326365759014,44.97313618958997,0.0,1.2267744883741338,0.0,0.0,-0.054761535536536156,0.0,-0.1396318279879594,0.0,0.6791663662698298,30380.31102491999,3305.7112323358833,0,0,1,KN-23,30
5.515925259048099,62.70101871827543,0.0,620.6579958162768,227.29554457619912,0.0,-31.94509838904914,229.5294183656573,42.765620863763615,0.0,-5.254273268423276,21.38917903449328,0.0,39.56221563345753,44.97405791784635,0.0,1.2267277032495756,0.0,0.0,-0.05299407193714406,0.0,-0.139629760698893,0.0,0.6792785933839729,30389.638943660255,3306.7818961939256,0,0,1,KN-23,30
5.516208364417297,62.714211872023846,0.0,620.7216251870327,227.30765437388484,0.0,-31.94656739747998,229.54161475741,42.784125788428355,0.0,-5.123629771187552,21.390677204486565,0.0,39.561818258313,44.9744208986656,0.0,1.2267127817892622,0.0,0.0,-0.05241878025673094,0.0,-0.13962875570608316,0.0,0.679315182320419,30392.680324626544,3307.130995636637,0,0,1,KN-23,30
5.516491469786495,62.72740674022647,0.0,620.7852577286095,227.31976940765344,0.0,-31.947999443245152,229.5538111902617,42.802616329398006,0.0,-4.993106894136872,21.39191907492932,0.0,39.5614882435184,44.97472127484915,0.0,1.2266980231315694,0.0,0.0,-0.051843951562504605,0.0,-0.13962758819297044,0.0,0.6793517714567593,30395.721839572398,3307.480114380694,0,0,1,KN-23,30
5.516600835295811,62.73250446570762,0.0,620.8098402566892,227.3244509280905,0.0,-31.94854276053336,229.5585227655019,42.809756225091405,0.0,-4.94271104564541,21.392371504858602,0.0,39.561362367356196,44.974825746890374,0.0,1.2266923653284871,0.0,0.0,-0.05162201538993165,0.0,-0.1396270936879808,0.0,0.6793659061403204,30396.896833177972,3307.6149864727495,0,0,1,KN-23,30
5.516710200805126,62.737602447059956,0.0,620.8344232579549,227.3291332292399,0.0,-31.949080567466964,229.56323434701818,42.81689412519336,0.0,-4.892331754672341,21.392827166244388,0.0,39.56130596715957,44.9749928737295,0.0,1.2266867317937848,0.0,0.0,-0.051400148355410694,0.0,-0.13962657495993733,0.0,0.6793800408541358,30398.07184681468,3307.74986144857,0,0,1,KN-23,30
5.5167387151884695,62.73893166314159,0.0,620.8408327524237,227.33035415310323,0.0,-31.949219882039763,229.56446277777025,42.81864827312529,0.0,-4.87995745614171,21.392960956436582,0.0,39.56121104210615,44.97497301390721,0.0,1.2266852669749237,0.0,0.0,-0.05134231331374791,0.0,-0.1396264357342262,0.0,0.6793837261402568,30398.378206193123,3307.785027275847,0,0,1,KN-23,30
5.516767229571813,62.74026089661723,0.0,620.8472422790586,227.3315751239421,0.0,-31.949358865422173,229.56569120895233,42.819432597607374,0.0,-4.87448396300897,21.393167276284657,0.0,39.561119998805225,44.97499106915935,0.0,1.226683803614851,0.0,0.0,-0.05131697609344768,0.0,-0.13962629505288407,0.0,0.6793874114284443,30398.684566934124,3307.8201932992365,0,0,1,KN-23,30
5.516793074491162,62.741465704733415,0.0,620.8530517854177,227.3326817878014,0.0,-31.949484853889587,229.5668046370439,42.81921651410812,0.0,-4.876118671747463,21.393470462771802,0.0,39.56107916914334,44.9750993714157,0.0,1.2266824771811342,0.0,0.0,-0.0513286374768112,0.0,-0.13962616761531949,0.0,0.6793907517085328,30398.962247924686,3307.852067313793,0,0,1,KN-23,30
5.517051523684658,62.75351457184488,0.0,620.9111483023963,227.34374791358792,0.0,-31.950748525467368,229.57793893737846,42.81561417022658,0.0,-4.902717321927867,21.395979191736387,0.0,39.56043773993315,44.975728562729735,0.0,1.2266691962729643,0.0,0.0,-0.051445192604455715,0.0,-0.13962490995306914,0.0,0.6794241546027665,30401.739119391576,3308.1708163202557,0,0,1,KN-23,30
5.519636015619612,62.874081851470926,0.0,621.4922588073213,227.45435803958037,0.0,-31.963762734846068,229.68928385836193,42.77978783633807,0.0,-5.167110987276828,21.40705647606046,0.0,39.557498275707985,44.97841412057436,0.0,1.226534735697238,0.0,0.0,-0.05260488442486321,0.0,-0.13961399852108566,0.0,0.679758192808773,30429.5139831525,3311.3591919275596,0,0,1,KN-23,30
5.524804999489519,63.11564539436192,0.0,622.6552724988838,227.67530163546297,0.0,-31.991832037373033,229.91198379359554,42.70888456038301,0.0,-5.689794224982506,21.42497084884144,0.0,39.55268582751523,44.9827114794543,0.0,1.2262568914568543,0.0,0.0,-0.05489247646857591,0.0,-0.13960116524966712,0.0,0.6804263186752764,30485.097144199954,3317.740765093528,0,0,1,KN-23,30
5.529973983359427,63.35778137921442,0.0,623.8193429749376,227.8958811103691,0.0,-32.022583643990124,230.13469640692563,42.63887557553244,0.0,-6.205123554864258,21.444460415495996,0.0,39.5473633682268,44.98731856746234,0.0,1.2259673314967343,0.0,0.0,-0.05713804095259913,0.0,-0.139600118955174,0.0,0.6810945081958522,30540.724655091588,3324.1287498726974,0,0,1,KN-23,30
5.532059943642878,63.45565839292541,0.0,624.2894066589241,227.98479482756548,0.0,-32.03574267385582,230.22457618862637,42.61092818281031,0.0,-6.410552198169171,21.45519945351589,0.0,39.54438337031024,44.98981928979286,0.0,1.2258472098038213,0.0,0.0,-0.05803244106557164,0.0,-0.13960298105668698,0.0,0.6813641756668847,30563.185816873556,3326.708452981197,0,0,1,KN-23,30
5.534145903926329,63.55362876437247,0.0,624.7596424093409,228.07365051802975,0.0,-32.04932795855087,230.31445782498136,42.583224473517475,0.0,-6.613933810956041,21.465192261191532,0.0,39.54158222910337,44.99212379951474,0.0,1.22572522946909,0.0,0.0,-0.05892009482381973,0.0,-0.13960770872868516,0.0,0.681633852888673,30585.654139478876,3329.289195478693,0,0,1,KN-23,30
5.538317824493231,63.74984973916239,0.0,625.7006300648427,228.25118924613076,0.0,-32.07776523925285,230.494226424476,42.528221700922586,0.0,-7.017270879092393,21.480303607677342,0.0,39.537303015589714,44.99557503604722,0.0,1.2254757489899895,0.0,0.0,-0.060675274846035694,0.0,-0.1396226994081081,0.0,0.6821732358893949,30630.61219704209,3334.4537932254334,0,0,1,KN-23,30
5.538580863385491,63.76223396606618,0.0,625.7599822407069,228.26237536782244,0.0,-32.07961438655602,230.50556103432908,42.524772876815405,0.0,-7.042538679786958,21.482796907090233,0.0,39.5365907207015,44.99613948737764,0.0,1.2254597745949636,0.0,0.0,-0.06078504316689329,0.0,-0.13962388977223833,0.0,0.6822072451490861,30633.447749374573,3334.779559147745,0,0,1,KN-23,30
5.53884390227775,63.77461967945799,0.0,625.8193371520564,228.273560584433,0.0,-32.0814701623989,230.51689567074186,42.521333089563996,0.0,-7.067729301837971,21.485391585505567,0.0,39.53584852698259,44.996726217926394,0.0,1.2254437713405295,0.0,0.0,-0.06089470559517772,0.0,-0.13962510904101594,0.0,0.6822412545552343,30636.283414704263,3335.105341530498,0,0,1,KN-23,30
5.538956791094544,63.77993573153092,0.0,625.8448114320088,228.2783606841135,0.0,-32.08226863999984,230.52176018266763,42.5198576458497,0.0,-7.0785334143729415,21.485925006796606,0.0,39.53567640471738,44.99682969028167,0.0,1.225436894354866,0.0,0.0,-0.06094173713133552,0.0,-0.13962564117344048,0.0,0.6822558504706104,30637.50043631735,3335.2451631176164,0,0,1,KN-23,30
5.539069679911338,63.785252057419164,0.0,625.8702862157992,228.28316061727278,0.0,-32.08306833692247,230.5266246994546,42.51838273182511,0.0,-7.089332970557734,21.48645367543213,0.0,39.53569426201284,44.99709782114671,0.0,1.225430012060969,0.0,0.0,-0.060988749177901654,0.0,-0.139626178621752,0.0,0.682270446412872,30638.717478734092,3335.3849877358493,0,0,1,KN-23,30
5.539090752555074,63.78624447162112,0.0,625.8750415791543,228.28405658910387,0.0,-32.0832177491479,230.52753274590958,42.51818626560271,0.0,-7.090787775116041,21.486588922329247,0.0,39.53562768455595,44.99710390601809,0.0,1.225428726774429,0.0,0.0,-0.06099752262859504,0.0,-0.1396262795343164,0.0,0.6822731710000891,30638.944662985574,3335.4110887469647,0,0,1,KN-23,30
5.53911182519881,63.78723689536434,0.0,625.8797969600654,228.2849525584557,0.0,-32.08336718021165,230.52844079253356,42.518711660057306,0.0,-7.0871062480146065,21.486786155262962,0.0,39.535459632985294,44.997050433038495,0.0,1.2254274414065227,0.0,0.0,-0.060982377531263746,0.0,-0.13962638052850534,0.0,0.6822758955882418,30639.171847961843,3335.4371898636896,0,0,1,KN-23,30
5.539132734473175,63.788221634598884,0.0,625.8845154914034,228.2858416059844,0.0,-32.08351528080569,230.52934179953382,42.51998299729894,0.0,-7.078116874057741,21.487069099817745,0.0,39.53533472548588,44.99707579783993,0.0,1.2254261667581514,0.0,0.0,-0.06093944884379518,0.0,-0.13962647998548214,0.0,0.6822785990544716,30639.39727236309,3335.463088731312,0,0,1,KN-23,30
5.539341827216828,63.7980695436205,0.0,625.9317017554457,228.2947336720711,0.0,-32.08498503304996,230.53835187875555,42.53380515776189,0.0,-6.980356847374651,21.48921748472958,0.0,39.534763329025736,44.997599709185444,0.0,1.225413469632818,0.0,0.0,-0.06051029915370381,0.0,-0.13962742521235486,0.0,0.6823056337676383,30641.65155564033,3335.7220831279287,0,0,1,KN-23,30
5.541432754653354,63.89660030971272,0.0,626.403659459759,228.38381316542458,0.0,-32.098559424761085,230.62845365029114,42.67174238778534,0.0,-6.005295075596223,21.496483741466363,0.0,39.532728335645515,44.99928247102478,0.0,1.225291423593836,0.0,0.0,-0.05623253961441602,0.0,-0.1396319550939044,0.0,0.6825759861563873,30664.19832977407,3338.312600490819,0,0,1,KN-23,30
5.542857225815971,63.96377948040599,0.0,626.7252856876576,228.4446646759978,0.0,-32.106641434709346,230.68983775438846,42.76545704918681,0.0,-5.343267357166042,21.501800912970793,0.0,39.5312700268114,45.00054169044756,0.0,1.2252133887919474,0.0,0.0,-0.053332596383210605,0.0,-0.1396299355783773,0.0,0.6827601729500722,30679.562737936907,3340.0780230213077,0,0,1,KN-23,30
5.543452644725971,63.991872830204386,0.0,626.8597469567181,228.47013968273794,0.0,-32.10974068087017,230.71549617059213,42.80453914409736,0.0,-5.0673156433331314,21.5045156324486,0.0,39.530532837321516,45.00119130632856,0.0,1.2251819935014672,0.0,0.0,-0.0521238916890559,0.0,-0.1396278705093402,0.0,0.6828371631899797,30685.985950487684,3340.8161017385505,0,0,1,KN-23,30
5.543747668011036,64.00579558954911,0.0,626.9263761756976,228.48277087260723,0.0,-32.11121550790933,230.72820969057886,42.82388097420335,0.0,-4.93077743682079,21.505986558273435,0.0,39.53028507903218,45.00167659403583,0.0,1.2251667039863028,0.0,0.0,-0.051525747114220255,0.0,-0.13962658125565222,0.0,0.6828753113041724,30689.16879795323,3341.181842977293,0,0,1,KN-23,30
